,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0,0041200203,0,12,0,1,8:06 PM,12:00,,Start of 1st Period (8:06 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1,0041200203,1,10,0,1,8:06 PM,12:00,Jump Ball Noah vs. Bosh: Tip to Haslem,,,,,4,201149,Joakim Noah,1610612741.0,Chicago,Bulls,CHI,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,5,2617,Udonis Haslem,1610612748.0,Miami,Heat,MIA,0
2,0041200203,2,2,42,1,8:06 PM,11:41,,,MISS Bosh 3' Driving Layup,,,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
3,0041200203,3,4,0,1,8:06 PM,11:39,Boozer REBOUND (Off:0 Def:1),,,,,4,2430,Carlos Boozer,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
4,0041200203,4,1,3,1,8:06 PM,11:20,Boozer 5' Hook Shot (2 PTS) (Butler 1 AST),,,0 - 2,2,4,2430,Carlos Boozer,1610612741.0,Chicago,Bulls,CHI,4,202710,Jimmy Butler,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
5,0041200203,5,5,1,1,8:07 PM,11:06,Butler STEAL (1 STL),,Bosh Bad Pass Turnover (P1.T1),,,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,4,202710,Jimmy Butler,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
6,0041200203,6,2,1,1,8:07 PM,10:57,MISS Belinelli  3PT Jump Shot,,,,,4,201158,Marco Belinelli,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
7,0041200203,7,4,0,1,8:07 PM,10:56,Noah REBOUND (Off:1 Def:0),,,,,4,201149,Joakim Noah,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
8,0041200203,8,2,77,1,8:07 PM,10:50,MISS Noah 2' Driving Jump Shot,,,,,4,201149,Joakim Noah,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
9,0041200203,9,4,0,1,8:07 PM,10:49,,,James REBOUND (Off:0 Def:1),,,5,2544,LeBron James,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
10,0041200203,10,5,1,1,8:07 PM,10:39,Butler STEAL (2 STL),,Wade Bad Pass Turnover (P1.T2),,,5,2548,Dwyane Wade,1610612748.0,Miami,Heat,MIA,4,202710,Jimmy Butler,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
11,0041200203,11,1,5,1,8:07 PM,10:33,Boozer 3' Layup (4 PTS) (Robinson 1 AST),,,0 - 4,4,4,2430,Carlos Boozer,1610612741.0,Chicago,Bulls,CHI,4,101126,Nate Robinson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
12,0041200203,12,2,1,1,8:08 PM,10:17,,,MISS James 16' Jump Shot,,,5,2544,LeBron James,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
13,0041200203,13,4,0,1,8:08 PM,10:15,Robinson REBOUND (Off:0 Def:1),,,,,4,101126,Nate Robinson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
14,0041200203,14,1,1,1,8:08 PM,9:53,Belinelli 27' 3PT Jump Shot (3 PTS) (Butler 2 AST),,,0 - 7,7,4,201158,Marco Belinelli,1610612741.0,Chicago,Bulls,CHI,4,202710,Jimmy Butler,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
15,0041200203,15,1,79,1,8:08 PM,9:36,,,Bosh 18' Pullup Jump Shot (2 PTS),2 - 7,5,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
16,0041200203,16,2,1,1,8:09 PM,9:18,MISS Noah 17' Jump Shot,,,,,4,201149,Joakim Noah,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
17,0041200203,17,4,0,1,8:09 PM,9:17,,,Chalmers REBOUND (Off:0 Def:1),,,5,201596,Mario Chalmers,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
18,0041200203,18,1,1,1,8:09 PM,9:10,,,Haslem 18' Jump Shot (2 PTS) (Chalmers 1 AST),4 - 7,3,5,2617,Udonis Haslem,1610612748.0,Miami,Heat,MIA,5,201596,Mario Chalmers,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0
19,0041200203,19,6,1,1,8:09 PM,8:49,,,Wade P.FOUL (P1.T1),,,5,2548,Dwyane Wade,1610612748.0,Miami,Heat,MIA,4,201158,Marco Belinelli,1610612741.0,Chicago,Bulls,CHI,1,0,,,,,,0
20,0041200203,20,3,11,1,8:10 PM,8:49,Belinelli Free Throw 1 of 2 (4 PTS),,,4 - 8,4,4,201158,Marco Belinelli,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
21,0041200203,22,3,12,1,8:10 PM,8:49,MISS Belinelli Free Throw 2 of 2,,,,,4,201158,Marco Belinelli,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
22,0041200203,24,4,0,1,8:10 PM,8:47,,,Bosh REBOUND (Off:0 Def:1),,,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
23,0041200203,25,1,1,1,8:10 PM,8:35,,,Bosh 20' Jump Shot (4 PTS) (Chalmers 2 AST),6 - 8,2,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,5,201596,Mario Chalmers,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0
24,0041200203,26,5,1,1,8:11 PM,8:21,Robinson Bad Pass Turnover (P1.T1),,,,,4,101126,Nate Robinson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
25,0041200203,27,1,1,1,8:11 PM,8:10,,,Chalmers 19' Jump Shot (2 PTS),8 - 8,TIE,5,201596,Mario Chalmers,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
26,0041200203,28,1,66,1,8:11 PM,7:55,Boozer 6' Jump Bank Shot (6 PTS) (Belinelli 1 AST),,,8 - 10,2,4,2430,Carlos Boozer,1610612741.0,Chicago,Bulls,CHI,4,201158,Marco Belinelli,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
27,0041200203,29,6,1,1,8:12 PM,7:44,Butler P.FOUL (P1.T1),,,,,4,202710,Jimmy Butler,1610612741.0,Chicago,Bulls,CHI,5,2544,LeBron James,1610612748.0,Miami,Heat,MIA,1,0,,,,,,0
28,0041200203,30,1,1,1,8:12 PM,7:37,,,Haslem 20' Jump Shot (4 PTS) (James 1 AST),10 - 10,TIE,5,2617,Udonis Haslem,1610612748.0,Miami,Heat,MIA,5,2544,LeBron James,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0
29,0041200203,31,2,1,1,8:12 PM,7:20,MISS Robinson 24' 3PT Jump Shot,,,,,4,101126,Nate Robinson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
30,0041200203,32,4,0,1,8:12 PM,7:18,,,Bosh REBOUND (Off:0 Def:2),,,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
31,0041200203,34,1,77,1,8:13 PM,6:56,,,James 22' Driving Jump Shot (2 PTS),12 - 10,-2,5,2544,LeBron James,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
32,0041200203,35,5,1,1,8:13 PM,6:44,Belinelli Bad Pass Turnover (P1.T2),,,,,4,201158,Marco Belinelli,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
33,0041200203,36,5,1,1,8:13 PM,6:36,,,Haslem Bad Pass Turnover (P1.T3),,,5,2617,Udonis Haslem,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
34,0041200203,37,2,77,1,8:14 PM,6:25,MISS Butler 6' Driving Jump Shot,,Bosh BLOCK (1 BLK),,,4,202710,Jimmy Butler,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,0
35,0041200203,38,4,0,1,8:14 PM,6:25,BULLS Rebound,,,,,2,1610612741,,,,,,0,0,,,,,,0,0,,,,,,0
36,0041200203,40,2,1,1,8:14 PM,6:19,MISS Boozer 16' Jump Shot,,,,,4,2430,Carlos Boozer,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
37,0041200203,41,4,0,1,8:14 PM,6:18,Noah REBOUND (Off:2 Def:0),,,,,4,201149,Joakim Noah,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
38,0041200203,42,1,49,1,8:14 PM,6:16,Boozer 1' Driving Dunk (8 PTS) (Noah 1 AST),,,12 - 12,TIE,4,2430,Carlos Boozer,1610612741.0,Chicago,Bulls,CHI,4,201149,Joakim Noah,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
39,0041200203,43,1,5,1,8:15 PM,5:52,,,James 2' Layup (4 PTS) (Bosh 1 AST),14 - 12,-2,5,2544,LeBron James,1610612748.0,Miami,Heat,MIA,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0
40,0041200203,44,1,1,1,8:15 PM,5:32,Boozer 16' Jump Shot (10 PTS),,,14 - 14,TIE,4,2430,Carlos Boozer,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
41,0041200203,45,2,1,1,8:15 PM,5:13,,,MISS Haslem 18' Jump Shot,,,5,2617,Udonis Haslem,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
42,0041200203,46,4,0,1,8:15 PM,5:12,Robinson REBOUND (Off:0 Def:2),,,,,4,101126,Nate Robinson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
43,0041200203,47,1,88,1,8:15 PM,5:05,Noah 1' Driving Slam Dunk (2 PTS) (Robinson 2 AST),,,14 - 16,2,4,201149,Joakim Noah,1610612741.0,Chicago,Bulls,CHI,4,101126,Nate Robinson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
44,0041200203,49,1,1,1,8:16 PM,4:37,,,Bosh 19' Jump Shot (6 PTS) (James 2 AST),16 - 16,TIE,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,5,2544,LeBron James,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0
45,0041200203,50,2,1,1,8:16 PM,4:15,MISS Boozer 15' Jump Shot,,,,,4,2430,Carlos Boozer,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
46,0041200203,51,4,0,1,8:16 PM,4:13,,,Bosh REBOUND (Off:0 Def:3),,,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
47,0041200203,52,1,5,1,8:16 PM,4:05,,,Chalmers 2' Layup (4 PTS),18 - 16,-2,5,201596,Mario Chalmers,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
48,0041200203,53,6,2,1,8:16 PM,4:05,Boozer S.FOUL (P1.T2),,,,,4,2430,Carlos Boozer,1610612741.0,Chicago,Bulls,CHI,5,201596,Mario Chalmers,1610612748.0,Miami,Heat,MIA,1,0,,,,,,0
49,0041200203,54,9,1,1,8:17 PM,4:05,BULLS Timeout: Regular (Full 1 Short 0),,,,,2,1610612741,,,,,,0,0,,,,,,0,0,,,,,,0
50,0041200203,56,8,0,1,8:20 PM,4:05,,,SUB: Battier FOR Haslem,,,5,2617,Udonis Haslem,1610612748.0,Miami,Heat,MIA,5,2203,Shane Battier,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0
51,0041200203,57,3,10,1,8:20 PM,4:05,,,Chalmers Free Throw 1 of 1 (5 PTS),19 - 16,-3,5,201596,Mario Chalmers,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
52,0041200203,60,1,74,1,8:20 PM,3:51,Robinson 1' Running Reverse Layup (2 PTS),,,19 - 18,-1,4,101126,Nate Robinson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
53,0041200203,61,2,1,1,8:21 PM,3:23,,,MISS James 20' Jump Shot,,,5,2544,LeBron James,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
54,0041200203,62,4,0,1,8:21 PM,3:22,Belinelli REBOUND (Off:0 Def:1),,,,,4,201158,Marco Belinelli,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
55,0041200203,63,1,1,1,8:21 PM,3:04,Butler  3PT Jump Shot (3 PTS) (Robinson 3 AST),,,19 - 21,2,4,202710,Jimmy Butler,1610612741.0,Chicago,Bulls,CHI,4,101126,Nate Robinson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
56,0041200203,64,6,1,1,8:22 PM,2:47,Butler P.FOUL (P2.T3),,,,,4,202710,Jimmy Butler,1610612741.0,Chicago,Bulls,CHI,5,2544,LeBron James,1610612748.0,Miami,Heat,MIA,1,0,,,,,,0
57,0041200203,65,9,1,1,8:22 PM,2:47,,,Heat Timeout: Regular (Reg.1 Short 0),,,3,1610612748,,,,,,0,0,,,,,,0,0,,,,,,0
58,0041200203,67,8,0,1,8:24 PM,2:47,SUB: Gibson FOR Boozer,,,,,4,2430,Carlos Boozer,1610612741.0,Chicago,Bulls,CHI,4,201959,Taj Gibson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0
59,0041200203,68,8,0,1,8:25 PM,2:47,,,SUB: Allen FOR Wade,,,5,2548,Dwyane Wade,1610612748.0,Miami,Heat,MIA,5,951,Ray Allen,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0
60,0041200203,69,2,1,1,8:26 PM,2:32,,,MISS James 19' Jump Shot,,,5,2544,LeBron James,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
61,0041200203,70,4,0,1,8:26 PM,2:31,,,Bosh REBOUND (Off:1 Def:3),,,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
62,0041200203,71,1,42,1,8:26 PM,2:15,,,Allen 2' Driving Layup (2 PTS),21 - 21,TIE,5,951,Ray Allen,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0,0,,,,,,0
63,0041200203,72,6,27,1,8:26 PM,1:55,,,Battier Personal Block Foul (P1.T2),,,5,2203,Shane Battier,1610612748.0,Miami,Heat,MIA,4,201149,Joakim Noah,1610612741.0,Chicago,Bulls,CHI,1,0,,,,,,0
64,0041200203,74,8,0,1,8:27 PM,1:55,,,SUB: Cole FOR Chalmers,,,5,201596,Mario Chalmers,1610612748.0,Miami,Heat,MIA,5,202708,Norris Cole,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0
65,0041200203,75,8,0,1,8:27 PM,1:55,,,SUB: Andersen FOR Bosh,,,5,2547,Chris Bosh,1610612748.0,Miami,Heat,MIA,5,2365,Chris Andersen,1610612748.0,Miami,Heat,MIA,0,0,,,,,,0
66,0041200203,76,6,2,1,8:27 PM,1:46,,,Cole S.FOUL (P1.PN),,,5,202708,Norris Cole,1610612748.0,Miami,Heat,MIA,4,101126,Nate Robinson,1610612741.0,Chicago,Bulls,CHI,1,0,,,,,,0
67,0041200203,77,18,0,1,8:28 PM,1:46,,Support Ruling,,,,0,76,Cedric Ceballos,,,,,0,0,,,,,,1,0,,,,,,0
68,0041200203,78,3,11,1,8:28 PM,1:46,Robinson Free Throw 1 of 2 (3 PTS),,,21 - 22,1,4,101126,Nate Robinson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
69,0041200203,80,3,12,1,8:28 PM,1:46,MISS Robinson Free Throw 2 of 2,,,,,4,101126,Nate Robinson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
70,0041200203,82,4,0,1,8:29 PM,1:40,Gibson REBOUND (Off:1 Def:0),,,,,4,201959,Taj Gibson,1610612741.0,Chicago,Bulls,CHI,0,0,,,,,,0,0,,,,,,0
